Date,Open,High,Low,Close,Volume
23-Nov-16,121.23,121.31,119.94,120.84,15672136
22-Nov-16,122.40,122.98,120.90,121.47,26089163
21-Nov-16,118.20,121.95,117.80,121.77,35415366
18-Nov-16,118.39,119.13,116.84,117.02,22879303
17-Nov-16,116.81,117.79,116.01,117.79,18556202
16-Nov-16,114.48,117.88,114.21,116.34,32397947
15-Nov-16,116.73,118.49,115.83,117.20,34681369
14-Nov-16,119.13,119.13,113.55,115.08,51377040
11-Nov-16,119.53,120.70,118.15,119.02,32840137
10-Nov-16,123.93,124.18,115.27,120.80,67846704
9-Nov-16,121.50,123.81,120.51,123.18,31916020
8-Nov-16,122.03,124.61,121.54,124.22,19460768
7-Nov-16,122.83,123.21,121.35,122.15,23008880
4-Nov-16,119.59,121.93,119.25,120.75,30545466
3-Nov-16,122.00,123.28,119.50,120.00,63766259
2-Nov-16,130.23,130.23,126.28,127.17,50190225
1-Nov-16,131.41,131.94,128.65,129.50,22077779
31-Oct-16,132.01,132.12,130.88,130.99,15668982
28-Oct-16,130.50,132.97,129.93,131.29,24545547
27-Oct-16,131.74,131.80,129.27,129.69,16741393
26-Oct-16,131.64,132.26,130.94,131.04,13084731
25-Oct-16,133.50,133.50,132.22,132.29,13336787
24-Oct-16,132.72,133.40,132.15,133.28,17470227
21-Oct-16,129.78,132.13,129.70,132.07,19088794
20-Oct-16,130.07,130.66,129.50,130.00,13167503
19-Oct-16,128.74,130.47,128.60,130.11,16752321
18-Oct-16,128.68,129.39,128.01,128.57,13503967
17-Oct-16,128.20,128.47,127.32,127.54,11351681
14-Oct-16,128.49,128.95,127.58,127.88,13345292
13-Oct-16,128.21,128.25,126.75,127.82,17139306
12-Oct-16,129.01,129.66,128.46,129.05,11072991
11-Oct-16,130.23,130.64,128.23,128.88,17537928
10-Oct-16,129.68,130.70,129.20,130.24,15138720
7-Oct-16,129.04,129.25,128.33,128.99,12804420
6-Oct-16,128.43,129.06,128.08,128.74,11682729
5-Oct-16,128.25,128.80,127.83,128.47,12386753
4-Oct-16,129.17,129.28,127.55,128.19,14307548
3-Oct-16,128.38,129.09,127.80,128.77,13156943
30-Sep-16,128.03,128.59,127.45,128.27,18402945
29-Sep-16,129.18,129.29,127.55,128.09,14532241
28-Sep-16,129.21,129.47,128.40,129.23,12047636
27-Sep-16,127.61,129.01,127.43,128.69,15637111
26-Sep-16,127.37,128.16,126.80,127.31,15064940
23-Sep-16,127.56,128.60,127.30,127.96,28326266
22-Sep-16,130.50,130.73,129.56,130.08,15538307
21-Sep-16,129.13,130.00,128.39,129.94,14068336
20-Sep-16,128.65,129.17,128.03,128.64,11083808
19-Sep-16,129.91,129.94,128.26,128.65,14958794
16-Sep-16,128.20,129.18,128.20,129.07,24119174
15-Sep-16,127.98,129.10,127.67,128.35,15111838
14-Sep-16,126.89,128.80,126.89,127.77,15720388
13-Sep-16,128.03,128.35,126.66,127.21,18016152
12-Sep-16,125.96,128.76,125.75,128.69,21252752
9-Sep-16,129.71,129.95,127.10,127.10,27100679
8-Sep-16,130.92,131.08,129.81,130.27,15676595
7-Sep-16,130.04,131.98,129.95,131.05,27990796
6-Sep-16,126.67,129.94,126.47,129.73,26278407
2-Sep-16,126.85,126.86,126.00,126.51,12118773
1-Sep-16,126.38,126.63,125.60,126.17,13536125
31-Aug-16,125.60,126.22,125.10,126.12,14200636
30-Aug-16,126.60,126.60,125.15,125.84,17804286
29-Aug-16,124.35,126.73,124.35,126.54,15925900
26-Aug-16,124.05,125.19,123.91,124.96,17504825
25-Aug-16,123.12,124.37,123.10,123.89,10730811
24-Aug-16,124.47,124.69,123.09,123.48,12243719
